Time (matlab datenum format),Wind speed 10m (m/s)
732129.5417,3
732129.5833,2
732129.625,7
732129.6667,7
732129.7083,4
732129.75,6
732129.7917,3
732129.8333,3
732129.875,5
732129.9167,2
732129.9583,2
732130,4
732130.0417,2
732130.0833,6
732130.125,9
732130.1667,9
732130.2083,2
732130.25,5
732130.2917,5
732130.3333,9
732130.375,4
732130.4167,5
732130.4583,4
732130.5,2
732130.5417,11
732130.5833,15
732130.625,3
732130.6667,13
732130.7083,3
732130.75,16
732130.7917,3
732130.8333,10
732130.875,10
732130.9167,3
732130.9583,2
732131,4
732131.0417,3
732131.0833,8
732131.125,9
732131.1667,5
732131.2083,4
732131.25,11
732131.2917,4
732131.3333,4
732131.375,5
732131.4167,5
732131.4583,13
732131.5,8
732131.5417,5
732131.5833,7
732131.625,4
732131.6667,9
732131.7083,4
732131.75,1
732131.7917,5
732131.8333,14
732131.875,2
732131.9167,8
732131.9583,5
732132,5
732132.0417,7
732132.0833,3
732132.125,9
732132.1667,3
732132.2083,12
732132.25,9
732132.2917,10
732132.3333,5
732132.375,8
732132.4167,4
732132.4583,2
732132.5,7
732132.5417,6
732132.5833,3
732132.625,9
732132.6667,6
732132.7083,3
732132.75,4
732132.7917,7
732132.8333,17
732132.875,3
732132.9167,7
732132.9583,4
732133,7
732133.0417,3
732133.0833,13
732133.125,12
732133.1667,2
732133.2083,1
732133.25,8
732133.2917,13
732133.3333,4
732133.375,7
732133.4167,4
732133.4583,8
732133.5,6
732133.5417,1
732133.5833,3
732133.625,6
732133.6667,13
732133.7083,13
732133.75,7
732133.7917,5
732133.8333,6
732133.875,1
732133.9167,2
732133.9583,4
732134,2
732134.0417,7
732134.0833,2
732134.125,6
732134.1667,14
732134.2083,11
732134.25,4
732134.2917,8
732134.3333,2
732134.375,3
732134.4167,19
732134.4583,2
732134.5,6
732134.5417,4
732134.5833,3
732134.625,6
732134.6667,2
732134.7083,18
732134.75,1
732134.7917,8
732134.8333,6
732134.875,5
732134.9167,2
732134.9583,7
732135,4
732135.0417,3
732135.0833,16
732135.125,11
732135.1667,3
732135.2083,1
732135.25,0
732135.2917,4
732135.3333,5
732135.375,5
732135.4167,3
732135.4583,6
732135.5,7
732135.5417,2
732135.5833,8
732135.625,5
732135.6667,9
732135.7083,8
732135.75,13
732135.7917,4
732135.8333,2
732135.875,3
732135.9167,6
732135.9583,2
732136,3
732136.0417,4
732136.0833,8
732136.125,6
732136.1667,4
732136.2083,4
732136.25,15
732136.2917,1
732136.3333,12
732136.375,6
732136.4167,3
732136.4583,7
732136.5,14
732136.5417,3
732136.5833,4
732136.625,5
732136.6667,3
732136.7083,6
732136.75,9
732136.7917,3
732136.8333,5
732136.875,7
732136.9167,1
732136.9583,6
732137,10
732137.0417,3
732137.0833,9
732137.125,4
732137.1667,3
732137.2083,12
732137.25,7
732137.2917,6
732137.3333,12
732137.375,3
732137.4167,2
732137.4583,5
732137.5,10
732137.5417,8
732137.5833,7
732137.625,6
732137.6667,7
732137.7083,10
732137.75,4
732137.7917,4
732137.8333,7
732137.875,2
732137.9167,4
732137.9583,5
732138,3
732138.0417,2
732138.0833,7
732138.125,3
732138.1667,1
732138.2083,2
732138.25,3
732138.2917,3
732138.3333,7
732138.375,3
732138.4167,7
732138.4583,4
732138.5,1
732138.5417,5
732138.5833,17
732138.625,5
732138.6667,5
732138.7083,6
732138.75,1
732138.7917,1
732138.8333,2
732138.875,8
732138.9167,8
732138.9583,3
732139,16
732139.0417,11
732139.0833,7
732139.125,3
732139.1667,3
732139.2083,3
732139.25,6
732139.2917,2
732139.3333,9
732139.375,12
732139.4167,6
732139.4583,2
732139.5,3
732139.5417,7
732139.5833,3
732139.625,4
732139.6667,5
732139.7083,2
732139.75,6
732139.7917,6
732139.8333,11
732139.875,5
732139.9167,9
732139.9583,2
732140,1
732140.0417,5
732140.0833,3
732140.125,18
732140.1667,7
732140.2083,8
732140.25,5
732140.2917,5
732140.3333,1
732140.375,4
732140.4167,6
732140.4583,3
732140.5,13
732140.5417,1
732140.5833,2
732140.625,16
732140.6667,5
732140.7083,7
732140.75,7
732140.7917,2
732140.8333,6
732140.875,7
732140.9167,10
732140.9583,6
732141,5
732141.0417,4
732141.0833,6
732141.125,3
732141.1667,2
732141.2083,4
732141.25,5
732141.2917,4
732141.3333,11
732141.375,14
732141.4167,3
732141.4583,3
732141.5,4
732141.5417,12
732141.5833,3
732141.625,15
732141.6667,15
732141.7083,6
732141.75,11
732141.7917,2
732141.8333,7
732141.875,5
732141.9167,4
732141.9583,10
732142,9
732142.0417,7
732142.0833,4
732142.125,11
732142.1667,4
732142.2083,3
732142.25,4
732142.2917,4
732142.3333,4
732142.375,5
732142.4167,4
732142.4583,7
732142.5,3
732142.5417,3
732142.5833,7
732142.625,2
732142.6667,2
732142.7083,5
732142.75,4
732142.7917,1
732142.8333,7
732142.875,4
732142.9167,3
732142.9583,9
732143,6
732143.0417,4
732143.0833,12
732143.125,2
732143.1667,1
732143.2083,6
732143.25,5
732143.2917,9
732143.3333,4
732143.375,5
732143.4167,10
732143.4583,8
732143.5,1
732143.5417,7
732143.5833,16
732143.625,2
732143.6667,5
732143.7083,7
732143.75,4
732143.7917,9
732143.8333,10
732143.875,9
732143.9167,7
732143.9583,3
732144,5
732144.0417,10
732144.0833,4
732144.125,5
732144.1667,5
732144.2083,12
732144.25,4
732144.2917,3
732144.3333,3
732144.375,9
732144.4167,9
732144.4583,7
732144.5,2
732144.5417,4
732144.5833,11
732144.625,3
732144.6667,2
732144.7083,4
732144.75,4
732144.7917,4
732144.8333,7
732144.875,11
732144.9167,4
732144.9583,5
732145,6
732145.0417,3
732145.0833,3
732145.125,3
732145.1667,11
732145.2083,11
732145.25,8
732145.2917,4
732145.3333,5
732145.375,9
732145.4167,4
732145.4583,4
732145.5,5
732145.5417,2
732145.5833,4
732145.625,3
732145.6667,4
732145.7083,5
732145.75,5
732145.7917,5
732145.8333,8
732145.875,1
732145.9167,2
732145.9583,4
732146,7
732146.0417,2
732146.0833,5
732146.125,3
732146.1667,9
732146.2083,4
732146.25,3
732146.2917,4
732146.3333,5
732146.375,5
732146.4167,7
732146.4583,5
732146.5,19
732146.5417,10
732146.5833,2
732146.625,2
732146.6667,1
732146.7083,5
732146.75,4
732146.7917,3
732146.8333,5
732146.875,5
732146.9167,9
732146.9583,5
732147,10
732147.0417,3
732147.0833,9
732147.125,4
732147.1667,1
732147.2083,1
732147.25,4
732147.2917,7
732147.3333,2
732147.375,5
732147.4167,6
732147.4583,7
732147.5,4
732147.5417,3
732147.5833,12
732147.625,4
732147.6667,12
732147.7083,6
732147.75,7
732147.7917,5
732147.8333,1
732147.875,9
732147.9167,1
732147.9583,4
732148,14
732148.0417,6
732148.0833,1
732148.125,6
732148.1667,6
732148.2083,4
732148.25,2
732148.2917,4
732148.3333,5
732148.375,4
732148.4167,16
732148.4583,6
732148.5,19
732148.5417,3
732148.5833,2
732148.625,4
732148.6667,5
732148.7083,10
732148.75,7
732148.7917,1
732148.8333,2
732148.875,4
732148.9167,8
732148.9583,13
732149,4
732149.0417,1
732149.0833,10
732149.125,8
732149.1667,3
732149.2083,5
732149.25,2
732149.2917,4
732149.3333,3
732149.375,1
732149.4167,4
732149.4583,7
732149.5,2
732149.5417,5
732149.5833,2
732149.625,3
732149.6667,7
732149.7083,2
732149.75,5
732149.7917,2
732149.8333,2
732149.875,4
732149.9167,3
732149.9583,27
732150,2
732150.0417,10
732150.0833,10
732150.125,6
732150.1667,1
732150.2083,9
732150.25,6
732150.2917,5
732150.3333,12
732150.375,8
732150.4167,3
732150.4583,11
732150.5,6
732150.5417,10
732150.5833,5
732150.625,4
732150.6667,2
732150.7083,8
732150.75,7
732150.7917,8
732150.8333,1
732150.875,7
732150.9167,7
732150.9583,5
732151,9
732151.0417,14
732151.0833,3
732151.125,5
732151.1667,8
732151.2083,2
732151.25,8
732151.2917,14
732151.3333,5
732151.375,7
732151.4167,2
732151.4583,9
732151.5,3
732151.5417,4
732151.5833,4
732151.625,9
732151.6667,6
732151.7083,3
732151.75,5
732151.7917,8
732151.8333,8
732151.875,4
732151.9167,13
732151.9583,5
732152,5
732152.0417,2
732152.0833,7
732152.125,5
732152.1667,7
732152.2083,9
732152.25,5
732152.2917,5
732152.3333,9
732152.375,1
732152.4167,6
732152.4583,8
732152.5,7
732152.5417,2
732152.5833,2
732152.625,9
732152.6667,2
732152.7083,6
732152.75,5
732152.7917,10
732152.8333,3
732152.875,2
732152.9167,3
732152.9583,3
732153,5
732153.0417,10
732153.0833,6
732153.125,2
732153.1667,7
732153.2083,12
732153.25,5
732153.2917,13
732153.3333,9
732153.375,7
732153.4167,3
732153.4583,3
732153.5,2
732153.5417,8
732153.5833,12
732153.625,3
732153.6667,7
732153.7083,1
732153.75,5
732153.7917,1
732153.8333,7
732153.875,3
732153.9167,6
732153.9583,5
732154,7
732154.0417,2
732154.0833,17
732154.125,9
732154.1667,5
732154.2083,9
732154.25,10
732154.2917,2
732154.3333,2
732154.375,9
732154.4167,5
732154.4583,2
732154.5,4
732154.5417,8
732154.5833,6
732154.625,5
732154.6667,4
732154.7083,6
732154.75,5
732154.7917,2
732154.8333,7
732154.875,9
732154.9167,11
732154.9583,6
732155,4
732155.0417,3
732155.0833,12
732155.125,5
732155.1667,1
732155.2083,6
732155.25,5
732155.2917,7
732155.3333,3
732155.375,5
732155.4167,2
732155.4583,9
732155.5,2
732155.5417,2
732155.5833,8
732155.625,8
732155.6667,9
732155.7083,7
732155.75,8
732155.7917,1
732155.8333,5
732155.875,5
732155.9167,10
732155.9583,10
732156,5
732156.0417,12
732156.0833,4
732156.125,2
732156.1667,2
732156.2083,6
732156.25,4
732156.2917,8
732156.3333,5
732156.375,3
732156.4167,2
732156.4583,5
732156.5,4
732156.5417,11
732156.5833,3
732156.625,19
732156.6667,6
732156.7083,5
732156.75,11
732156.7917,2
732156.8333,10
732156.875,4
732156.9167,2
732156.9583,6
732157,6
732157.0417,4
732157.0833,2
732157.125,3
732157.1667,2
732157.2083,6
732157.25,2
732157.2917,9
732157.3333,2
732157.375,5
732157.4167,7
732157.4583,8
732157.5,4
732157.5417,5
732157.5833,4
732157.625,4
732157.6667,6
732157.7083,4
732157.75,5
732157.7917,3
732157.8333,5
732157.875,24
732157.9167,3
732157.9583,7
732158,2
732158.0417,4
732158.0833,14
732158.125,11
732158.1667,4
732158.2083,1
732158.25,13
732158.2917,9
732158.3333,11
732158.375,4
732158.4167,7
732158.4583,7
732158.5,4
732158.5417,5
732158.5833,5
732158.625,5
732158.6667,4
732158.7083,1
732158.75,5
732158.7917,3
732158.8333,3
732158.875,1
732158.9167,3
732158.9583,6
732159,7
732159.0417,8
732159.0833,4
732159.125,8
732159.1667,2
732159.2083,1
732159.25,8
732159.2917,5
732159.3333,9
732159.375,3
732159.4167,12
732159.4583,2
732159.5,3
732159.5417,2
732159.5833,7
732159.625,2
732159.6667,17
732159.7083,4
732159.75,4
732159.7917,5
732159.8333,13
732159.875,7
732159.9167,9
732159.9583,14
732160,2
732160.0417,10
732160.0833,11
732160.125,2
732160.1667,7
732160.2083,15
732160.25,3
732160.2917,2
732160.3333,7
732160.375,9
732160.4167,7
732160.4583,5
732160.5,7
732160.5417,2
732160.5833,3
732160.625,2
732160.6667,4
732160.7083,2
732160.75,11
732160.7917,4
732160.8333,10
732160.875,6
732160.9167,4
732160.9583,5
732161,7
732161.0417,2
732161.0833,6
732161.125,4
732161.1667,3
732161.2083,6
732161.25,3
732161.2917,3
732161.3333,9
732161.375,3
732161.4167,5
732161.4583,2
732161.5,7
732161.5417,6
732161.5833,6
732161.625,3
732161.6667,8
732161.7083,1
732161.75,5
732161.7917,2
732161.8333,6
732161.875,6
732161.9167,9
732161.9583,6
732162,5
732162.0417,3
732162.0833,11
732162.125,2
732162.1667,3
732162.2083,7
732162.25,5
732162.2917,2
732162.3333,3
732162.375,5
732162.4167,7
732162.4583,5
732162.5,4
732162.5417,14
732162.5833,5
732162.625,11
732162.6667,3
732162.7083,2
732162.75,4
732162.7917,3
732162.8333,4
732162.875,5
732162.9167,11
732162.9583,3
732163,10
732163.0417,6
732163.0833,5
732163.125,17
732163.1667,7
732163.2083,7
732163.25,4
732163.2917,6
732163.3333,1
732163.375,5
732163.4167,2
732163.4583,8
732163.5,8
732163.5417,6
732163.5833,10
732163.625,7
732163.6667,4
732163.7083,4
732163.75,5
732163.7917,4
732163.8333,5
732163.875,6
732163.9167,2
732163.9583,4
732164,1
732164.0417,7
732164.0833,1
732164.125,6
732164.1667,3
732164.2083,5
732164.25,2
732164.2917,3
732164.3333,6
732164.375,6
732164.4167,5
732164.4583,4
732164.5,8
732164.5417,7
732164.5833,6
732164.625,3
732164.6667,8
732164.7083,3
732164.75,2
732164.7917,4
732164.8333,8
732164.875,1
732164.9167,3
732164.9583,5
732165,8
732165.0417,9
732165.0833,2
732165.125,7
732165.1667,1
732165.2083,3
732165.25,6
732165.2917,2
732165.3333,1
732165.375,2
732165.4167,3
732165.4583,5
732165.5,3
732165.5417,3
732165.5833,5
732165.625,14
732165.6667,2
732165.7083,6
732165.75,7
732165.7917,7
732165.8333,13
732165.875,9
732165.9167,5
732165.9583,9
732166,2
732166.0417,5
732166.0833,2
732166.125,13
732166.1667,4
732166.2083,4
732166.25,10
732166.2917,2
732166.3333,4
732166.375,11
732166.4167,5
732166.4583,3
732166.5,7
732166.5417,4
732166.5833,4
732166.625,2
732166.6667,1
732166.7083,3
732166.75,13
732166.7917,5
732166.8333,2
732166.875,7
732166.9167,1
732166.9583,5
732167,11
732167.0417,6
732167.0833,1
732167.125,19
732167.1667,5
732167.2083,4
732167.25,6
732167.2917,12
732167.3333,8
732167.375,3
732167.4167,6
732167.4583,3
732167.5,5
732167.5417,3
732167.5833,8
732167.625,10
732167.6667,5
732167.7083,2
732167.75,4
732167.7917,4
732167.8333,4
732167.875,1
732167.9167,3
732167.9583,5
732168,10
732168.0417,10
732168.0833,5
732168.125,1
732168.1667,3
732168.2083,3
732168.25,12
732168.2917,5
732168.3333,8
732168.375,4
732168.4167,6
732168.4583,8
732168.5,7
732168.5417,4
732168.5833,5
732168.625,6
732168.6667,6
732168.7083,7
732168.75,6
732168.7917,4
732168.8333,8
732168.875,1
732168.9167,3
732168.9583,6
732169,6
732169.0417,9
732169.0833,4
732169.125,7
732169.1667,3
732169.2083,5
732169.25,3
732169.2917,4
732169.3333,12
732169.375,11
732169.4167,10
732169.4583,2
732169.5,5
732169.5417,3
732169.5833,8
732169.625,1
732169.6667,4
732169.7083,7
732169.75,6
732169.7917,1
732169.8333,6
732169.875,10
732169.9167,6
732169.9583,6
732170,6
732170.0417,6
732170.0833,1
732170.125,10
732170.1667,3
732170.2083,2
732170.25,3
732170.2917,7
732170.3333,7
732170.375,4
732170.4167,7
732170.4583,4
732170.5,2
732170.5417,2
732170.5833,10
732170.625,3
732170.6667,5
732170.7083,4
732170.75,3
732170.7917,15
732170.8333,1
732170.875,9
732170.9167,7
732170.9583,4
732171,3
732171.0417,11
732171.0833,3
732171.125,9
732171.1667,6
732171.2083,9
732171.25,7
732171.2917,4
732171.3333,4
732171.375,5
732171.4167,12
732171.4583,4
732171.5,4
732171.5417,3
732171.5833,1
732171.625,8
732171.6667,6
732171.7083,7
732171.75,2
732171.7917,1
732171.8333,7
732171.875,7
732171.9167,11
732171.9583,3
732172,3
732172.0417,5
732172.0833,4
732172.125,5
732172.1667,4
732172.2083,2
732172.25,5
732172.2917,7
732172.3333,5
732172.375,7
732172.4167,1
732172.4583,2
732172.5,8
732172.5417,5
732172.5833,12
732172.625,3
732172.6667,11
732172.7083,1
732172.75,1
732172.7917,5
732172.8333,4
732172.875,7
732172.9167,2
732172.9583,3
732173,3
732173.0417,10
732173.0833,10
732173.125,7
732173.1667,10
732173.2083,11
732173.25,6
732173.2917,5
732173.3333,7
732173.375,5
732173.4167,2
732173.4583,2
732173.5,2
732173.5417,9
732173.5833,12
732173.625,7
732173.6667,3
732173.7083,9
732173.75,2
732173.7917,10
732173.8333,4
732173.875,11
732173.9167,2
732173.9583,4
732174,3
732174.0417,3
732174.0833,5
732174.125,6
732174.1667,5
732174.2083,17
732174.25,3
732174.2917,3
732174.3333,6
732174.375,3
732174.4167,4
732174.4583,4
732174.5,13
732174.5417,3
732174.5833,7
732174.625,7
732174.6667,3
732174.7083,7
732174.75,3
732174.7917,7
732174.8333,2
732174.875,4
732174.9167,5
732174.9583,3
732175,4
732175.0417,6
732175.0833,11
732175.125,3
732175.1667,2
732175.2083,2
732175.25,4
732175.2917,4
732175.3333,13
732175.375,3
732175.4167,6
732175.4583,9
732175.5,1
732175.5417,3
732175.5833,2
732175.625,10
732175.6667,2
732175.7083,2
732175.75,3
732175.7917,9
732175.8333,13
732175.875,3
732175.9167,3
732175.9583,14
732176,6
732176.0417,7
732176.0833,3
732176.125,1
732176.1667,3
732176.2083,3
732176.25,2
732176.2917,4
732176.3333,5
732176.375,5
732176.4167,10
732176.4583,3
732176.5,5
732176.5417,3
732176.5833,6
732176.625,6
732176.6667,3
732176.7083,7
732176.75,9
732176.7917,8
732176.8333,14
732176.875,12
732176.9167,7
732176.9583,5
732177,7
732177.0417,3
732177.0833,3
732177.125,3
732177.1667,4
732177.2083,4
732177.25,9
732177.2917,2
732177.3333,7
732177.375,11
732177.4167,10
732177.4583,3
732177.5,7
732177.5417,19
732177.5833,5
732177.625,6
732177.6667,5
732177.7083,2
732177.75,5
732177.7917,21
732177.8333,10
732177.875,7
732177.9167,3
732177.9583,7
732178,6
732178.0417,8
732178.0833,6
732178.125,6
732178.1667,8
732178.2083,3
732178.25,6
732178.2917,6
732178.3333,3
732178.375,7
732178.4167,11
732178.4583,3
732178.5,5
732178.5417,9
732178.5833,9
732178.625,9
732178.6667,10
732178.7083,1
732178.75,3
732178.7917,3
732178.8333,7
732178.875,2
732178.9167,5
732178.9583,8
732179,18
732179.0417,9
732179.0833,5
732179.125,5
732179.1667,7
732179.2083,6
732179.25,0
732179.2917,2
732179.3333,6
732179.375,6
732179.4167,5
732179.4583,8
732179.5,4
732179.5417,3
732179.5833,4
732179.625,5
732179.6667,9
732179.7083,9
732179.75,10
732179.7917,3
732179.8333,1
732179.875,5
732179.9167,5
732179.9583,3
732180,5
732180.0417,4
732180.0833,11
732180.125,10
732180.1667,1
732180.2083,3
732180.25,15
732180.2917,7
732180.3333,6
732180.375,11
732180.4167,8
732180.4583,8
732180.5,2
732180.5417,2
732180.5833,12
732180.625,5
732180.6667,7
732180.7083,11
732180.75,6
732180.7917,4
732180.8333,5
732180.875,10
732180.9167,4
732180.9583,5
732181,5
732181.0417,9
732181.0833,4
732181.125,2
732181.1667,1
732181.2083,11
732181.25,3
732181.2917,6
732181.3333,4
732181.375,8
732181.4167,7
732181.4583,4
732181.5,4
732181.5417,8
732181.5833,1
732181.625,9
732181.6667,4
732181.7083,2
732181.75,5
732181.7917,6
732181.8333,4
732181.875,3
732181.9167,13
732181.9583,1
732182,6
732182.0417,10
732182.0833,6
732182.125,5
732182.1667,4
732182.2083,0
732182.25,7
732182.2917,6
732182.3333,6
732182.375,9
732182.4167,5
732182.4583,10
732182.5,8
732182.5417,5
732182.5833,8
732182.625,6
732182.6667,1
732182.7083,4
732182.75,3
732182.7917,6
732182.8333,5
732182.875,6
732182.9167,2
732182.9583,7
732183,2
732183.0417,2
732183.0833,2
732183.125,3
732183.1667,3
732183.2083,10
732183.25,8
732183.2917,5
732183.3333,1
732183.375,13
732183.4167,5
732183.4583,2
732183.5,1
732183.5417,4
732183.5833,7
732183.625,7
732183.6667,2
732183.7083,8
732183.75,5
732183.7917,3
732183.8333,4
732183.875,3
732183.9167,10
732183.9583,9
732184,4
732184.0417,1
732184.0833,5
732184.125,7
732184.1667,6
732184.2083,4
732184.25,3
732184.2917,10
732184.3333,21
732184.375,3
732184.4167,3
732184.4583,4
732184.5,4
732184.5417,16
732184.5833,5
732184.625,4
732184.6667,8
732184.7083,16
732184.75,14
732184.7917,10
732184.8333,4
732184.875,2
732184.9167,1
732184.9583,3
732185,3
732185.0417,9
732185.0833,2
732185.125,6
732185.1667,3
732185.2083,1
732185.25,4
732185.2917,8
732185.3333,2
732185.375,4
732185.4167,5
732185.4583,7
732185.5,7
732185.5417,7
732185.5833,5
732185.625,0
732185.6667,4
732185.7083,4
732185.75,11
732185.7917,3
732185.8333,6
732185.875,3
732185.9167,4
732185.9583,7
732186,2
732186.0417,12
732186.0833,2
732186.125,4
732186.1667,7
732186.2083,3
732186.25,3
732186.2917,4
732186.3333,4
732186.375,6
732186.4167,10
732186.4583,2
732186.5,2
732186.5417,11
732186.5833,2
732186.625,22
732186.6667,8
732186.7083,2
732186.75,3
732186.7917,4
732186.8333,11
732186.875,5
732186.9167,7
732186.9583,6
732187,5
732187.0417,3
732187.0833,6
732187.125,6
732187.1667,2
732187.2083,2
732187.25,3
732187.2917,3
732187.3333,3
732187.375,10
732187.4167,4
732187.4583,8
732187.5,4
732187.5417,7
732187.5833,6
732187.625,4
732187.6667,6
732187.7083,2
732187.75,7
732187.7917,1
732187.8333,5
732187.875,1
732187.9167,7
732187.9583,7
732188,1
732188.0417,3
732188.0833,2
732188.125,5
732188.1667,7
732188.2083,10
732188.25,5
732188.2917,3
732188.3333,3
732188.375,4
732188.4167,8
732188.4583,6
732188.5,3
732188.5417,7
732188.5833,9
732188.625,4
732188.6667,3
732188.7083,9
732188.75,4
732188.7917,2
732188.8333,6
732188.875,4
732188.9167,6
732188.9583,12
732189,7
732189.0417,5
732189.0833,2
732189.125,3
732189.1667,4
732189.2083,6
732189.25,7
732189.2917,12
732189.3333,2
732189.375,5
732189.4167,6
732189.4583,2
732189.5,5
732189.5417,1
732189.5833,9
732189.625,8
732189.6667,2
732189.7083,2
732189.75,5
732189.7917,4
732189.8333,6
732189.875,7
732189.9167,2
732189.9583,4
732190,2
732190.0417,3
732190.0833,6
732190.125,3
732190.1667,4
732190.2083,9
732190.25,2
732190.2917,6
732190.3333,6
732190.375,7
732190.4167,7
732190.4583,4
732190.5,6
732190.5417,2
732190.5833,9
732190.625,2
732190.6667,2
732190.7083,3
732190.75,8
732190.7917,6
732190.8333,8
732190.875,12
732190.9167,6
732190.9583,8
732191,16
732191.0417,13
732191.0833,5
732191.125,4
732191.1667,3
732191.2083,9
732191.25,6
732191.2917,4
732191.3333,5
732191.375,6
732191.4167,3
732191.4583,6
732191.5,8
732191.5417,1
732191.5833,7
732191.625,3
732191.6667,7
732191.7083,6
732191.75,3
732191.7917,10
732191.8333,14
732191.875,5
732191.9167,2
732191.9583,6
732192,4
